class,class id,ap,ap50,ap25
bulletin board,0.0,0.0,0.0
ironing board,0.0,0.0,0.0
fireplace,0.08712121212121213,0.24000000000000002,0.5333333333333333
soap dish,0.046875,0.046875,0.10416666666666666
kitchen counter,0.0,0.0,0.0
doorframe,0.0,0.0,0.0
toilet paper dispenser,0.0,0.0,0.0
mini fridge,0.0,0.0,0.0
fire extinguisher,0.3825855899210888,0.575,0.6363636363636364
ball,0.4841269841269842,0.5476190476190477,0.55
hat,0.0,0.0,0.0
shower curtain rod,0.0,0.0,0.0
water cooler,0.0,0.0,0.0
paper cutter,0.07476838519118131,0.07539682539682539,0.07589285714285714
tray,0.0,0.0,0.0
shower door,0.0,0.0,0.0
pillar,0.0,0.0,0.0
ledge,0.0,0.0,0.0
toaster oven,0.0,0.0,0.0
mouse,nan,nan,nan
toilet seat cover dispenser,0.0,0.0,0.0
furniture,0.0,0.0,0.0
cart,0.0,0.0,0.0
storage container,nan,nan,nan
scale,0.5909090909090909,0.5909090909090909,0.5909090909090909
tissue box,0.0,0.0,0.0
light switch,nan,nan,nan
crate,0.0,0.0,0.0
power outlet,0.0,0.0,0.0
decoration,0.0625,0.0625,0.0625
sign,0.0,0.0,0.0
projector,0.0,0.0,0.0
closet door,0.0,0.0,0.0
vacuum cleaner,0.17331954461953047,0.17479674796747965,0.17777777777777776
candle,nan,nan,nan
plunger,0.0,0.0,0.0
stuffed animal,0.0,0.0,0.0
headphones,0.0,0.0,0.0
dish rack,0.0,0.0,0.0
broom,0.19242424242424244,0.2363636363636364,0.3818181818181818
guitar case,nan,nan,nan
range hood,0.3115079365079365,0.4375,0.4375
dustpan,0.0,0.0,0.0
hair dryer,0.1149425287356322,0.25862068965517243,0.5454545454545454
water bottle,0.0,0.0,0.0
handicap bar,0.0,0.0,0.0
purse,nan,nan,nan
vent,0.0188124632569077,0.1693121693121693,0.16954022988505746
shower floor,0.0,0.0,0.0
water pitcher,0.0,0.0,0.0
mailbox,0.0,0.0,0.0
bowl,0.0,0.0,0.0
paper bag,0.0,0.0,0.0
alarm clock,nan,nan,nan
music stand,nan,nan,nan
projector screen,0.08518518518518518,0.08518518518518518,0.17424242424242423
divider,0.0,0.0,0.0
laundry detergent,0.0,0.0,0.0
bathroom counter,0.0,0.0,0.0
object,0.0,0.0,0.0
bathroom vanity,0.0,0.0,0.0
closet wall,0.0,0.0,0.0
laundry hamper,0.0,0.0,0.0
bathroom stall door,0.0,0.0,0.0
ceiling light,0.0,0.0,0.0
trash bin,0.0,0.0,0.0
dumbbell,0.07407407407407407,0.3333333333333333,0.7
stair rail,0.15051466161549418,0.15527950310559005,0.15918367346938775
tube,0.0,0.0,0.0
bathroom cabinet,0.0,0.0,0.0
cd case,nan,nan,nan
closet rod,0.0,0.0,0.0
coffee kettle,0.0,0.0,0.0
structure,nan,nan,nan
shower head,0.0,0.0,0.0
keyboard piano,0.0,0.0,0.0
case of water bottles,0.0,0.0,0.0
coat rack,0.0,0.0,0.0
storage organizer,nan,nan,nan
folded chair,0.0,0.0,0.0
fire alarm,nan,nan,nan
power strip,nan,nan,nan
calendar,0.0,0.0,0.0
poster,0.1398431198708228,0.14824797843665768,0.14824797843665768
potted plant,0.0,0.0,0.0
luggage,nan,nan,nan
mattress,0.0,0.0,0.0
